"Year","GEO","DGUID","Gender (3a)","Economic family characteristics of persons (13)","Statistics (6C)","Age (8)","Individual MBM poverty status (7)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Asphodel-Norwood","2021A00053515003","Total - Gender","Total - Persons by selected economic family characteristics","2015","65 years and over","Not in poverty","","0","units","0","","2351.1.1.4.8.5","715","","","","0"
"2021","Asphodel-Norwood","2021A00053515003","Total - Gender","Total - Persons by selected economic family characteristics","2015","65 years and over","Poverty rate (%)","","0","units","0","","2351.1.1.4.8.6","3.4","","","","1"
"2021","Asphodel-Norwood","2021A00053515003","Total - Gender","Total - Persons by selected economic family characteristics","2015","65 years and over","Average poverty gap ratio (%)","","0","units","0","","2351.1.1.4.8.7","0.0","","","","1"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2020","Total - Age","Total - Individual MBM poverty status","","0","units","0","","2351.2.1.1.1.1","2280","","","","0"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2020","Total - Age","Poverty status - applicable","","0","units","0","","2351.2.1.1.1.3","2280","","","","0"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2020","Total - Age","In poverty","","0","units","0","","2351.2.1.1.1.4","125","","","","0"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2020","Total - Age","Not in poverty","","0","units","0","","2351.2.1.1.1.5","2150","","","","0"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2020","Total - Age","Poverty rate (%)","","0","units","0","","2351.2.1.1.1.6","5.5","","","","1"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2020","Total - Age","Average poverty gap ratio (%)","","0","units","0","","2351.2.1.1.1.7","29.6","","","","1"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2020","0 to 17 years","Total - Individual MBM poverty status","","0","units","0","","2351.2.1.1.2.1","480","","","","0"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2020","0 to 17 years","Poverty status - applicable","","0","units","0","","2351.2.1.1.2.3","480","","","","0"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2020","0 to 17 years","In poverty","","0","units","0","","2351.2.1.1.2.4","30","","","","0"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2020","0 to 17 years","Not in poverty","","0","units","0","","2351.2.1.1.2.5","455","","","","0"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2020","0 to 17 years","Poverty rate (%)","","0","units","0","","2351.2.1.1.2.6","6.3","","","","1"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2020","0 to 17 years","Average poverty gap ratio (%)","","0","units","0","","2351.2.1.1.2.7","0.0","","","","1"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2020","0 to 5 years","Total - Individual MBM poverty status","","0","units","0","","2351.2.1.1.3.1","165","","","","0"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2020","0 to 5 years","Poverty status - applicable","","0","units","0","","2351.2.1.1.3.3","165","","","","0"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2020","0 to 5 years","Not in poverty","","0","units","0","","2351.2.1.1.3.5","155","","","","0"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2020","0 to 5 years","Poverty rate (%)","","0","units","0","","2351.2.1.1.3.6","0.0","","","","1"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2020","0 to 5 years","Average poverty gap ratio (%)","","0","units","0","","2351.2.1.1.3.7","0.0","","","","1"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2020","6 to 17 years","Total - Individual MBM poverty status","","0","units","0","","2351.2.1.1.4.1","315","","","","0"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2020","6 to 17 years","Poverty status - applicable","","0","units","0","","2351.2.1.1.4.3","315","","","","0"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2020","6 to 17 years","Not in poverty","","0","units","0","","2351.2.1.1.4.5","305","","","","0"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2020","6 to 17 years","Poverty rate (%)","","0","units","0","","2351.2.1.1.4.6","0.0","","","","1"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2020","6 to 17 years","Average poverty gap ratio (%)","","0","units","0","","2351.2.1.1.4.7","0.0","","","","1"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2020","18 to 24 years","Total - Individual MBM poverty status","","0","units","0","","2351.2.1.1.5.1","160","","","","0"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2020","18 to 24 years","Poverty status - applicable","","0","units","0","","2351.2.1.1.5.3","160","","","","0"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2020","18 to 24 years","In poverty","","0","units","0","","2351.2.1.1.5.4","15","","","","0"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2020","18 to 24 years","Not in poverty","","0","units","0","","2351.2.1.1.5.5","145","","","","0"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2020","18 to 24 years","Poverty rate (%)","","0","units","0","","2351.2.1.1.5.6","9.4","","","","1"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2020","18 to 24 years","Average poverty gap ratio (%)","","0","units","0","","2351.2.1.1.5.7","0.0","","","","1"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2020","25 to 54 years","Total - Individual MBM poverty status","","0","units","0","","2351.2.1.1.6.1","785","","","","0"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2020","25 to 54 years","Poverty status - applicable","","0","units","0","","2351.2.1.1.6.3","785","","","","0"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2020","25 to 54 years","In poverty","","0","units","0","","2351.2.1.1.6.4","40","","","","0"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2020","25 to 54 years","Not in poverty","","0","units","0","","2351.2.1.1.6.5","745","","","","0"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2020","25 to 54 years","Poverty rate (%)","","0","units","0","","2351.2.1.1.6.6","5.1","","","","1"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2020","25 to 54 years","Average poverty gap ratio (%)","","0","units","0","","2351.2.1.1.6.7","40.0","","","","1"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2020","55 to 64 years","Total - Individual MBM poverty status","","0","units","0","","2351.2.1.1.7.1","355","","","","0"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2020","55 to 64 years","Poverty status - applicable","","0","units","0","","2351.2.1.1.7.3","355","","","","0"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2020","55 to 64 years","In poverty","","0","units","0","","2351.2.1.1.7.4","35","","","","0"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2020","55 to 64 years","Not in poverty","","0","units","0","","2351.2.1.1.7.5","325","","","","0"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2020","55 to 64 years","Poverty rate (%)","","0","units","0","","2351.2.1.1.7.6","9.9","","","","1"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2020","55 to 64 years","Average poverty gap ratio (%)","","0","units","0","","2351.2.1.1.7.7","32.0","","","","1"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2020","65 years and over","Total - Individual MBM poverty status","","0","units","0","","2351.2.1.1.8.1","495","","","","0"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2020","65 years and over","Poverty status - applicable","","0","units","0","","2351.2.1.1.8.3","495","","","","0"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2020","65 years and over","Not in poverty","","0","units","0","","2351.2.1.1.8.5","480","","","","0"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2020","65 years and over","Poverty rate (%)","","0","units","0","","2351.2.1.1.8.6","0.0","","","","1"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2020","65 years and over","Average poverty gap ratio (%)","","0","units","0","","2351.2.1.1.8.7","0.0","","","","1"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2015","Total - Age","Total - Individual MBM poverty status","","0","units","0","","2351.2.1.4.1.1","1965","","","","0"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2015","Total - Age","Poverty status - applicable","","0","units","0","","2351.2.1.4.1.3","1965","","","","0"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2015","Total - Age","In poverty","","0","units","0","","2351.2.1.4.1.4","220","","","","0"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2015","Total - Age","Not in poverty","","0","units","0","","2351.2.1.4.1.5","1745","","","","0"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2015","Total - Age","Poverty rate (%)","","0","units","0","","2351.2.1.4.1.6","11.2","","","","1"
"2021","Asphodel-Norwood","2021A00053515003","Men+","Total - Persons by selected economic family characteristics","2015","Total - Age","Average poverty gap ratio (%)","","0","units","0","","2351.2.1.4.1.7","29.4","","","","1"
